ES_PRECLUSIÓN,DEPARTAMENTO_HECHO,MUNICIPIO_HECHO,AÑO_HECHOS,AÑO_ENTRADA,AÑO_DENUNCIA,DELITO,TOTAL_PROCESOS,shape_leng,shape_area,dpto_narea
NO,Valle del Cauca,PALMIRA,2021,2022,2022,ACCESO ABUSIVO A UN SISTEMA INFORMATICO ART 269A LEY 1273 DE 2009,2,12.6568228841,1.67948958582,20665.581324
NO,Meta,VILLAVICENCIO,2021,2021,2021,SUPLANTACION DE SITIOS WEB PARA CAPTURAR DATOS PERSONALES ART 269G LEY 1273 DE 2009,1,18.1945932784,6.73617147417,82830.3839042
NO,Cesar,VALLEDUPAR,2021,2021,2021,"INTERCEPTACION DE DATOS INFORMATICOS, ART 269C LEY 1273 DE 2009",1,12.5722523685,1.85820475345,22565.3114034
NO,Tolima,ANZOÁTEGUI,2022,2022,2022,ACCESO ABUSIVO A UN SISTEMA INFORMATICO ART 269A LEY 1273 DE 2009,2,9.55010974311,1.96502937926,24139.432402
NO,Valle del Cauca,GUADALAJARA DE BUGA,2023,2023,2023,"OBSTACULIZACION ILEGITIMA DEL SISTEMA INFORMATICO O RED DE TELECOMUNICACION ART 269B LEY 1273 DE 2009, AGRAVADO POR OBTENER PROVECHO PARA SI O PARA UN TERCERO. ART. 269H N5",1,12.6568228841,1.67948958582,20665.581324
NO,Santander,GÜEPSA,2020,2020,2020,HURTO POR MEDIOS INFORMATICOS Y SEMEJANTES ART. 269I LEY 1273 DE 2009,1,11.8780221134,2.49910965538,30561.565448
NO,"BOGOTÁ, D. C.","BOGOTÁ, D.C.",2022,2022,2022,"OBSTACULIZACION ILEGITIMA DEL SISTEMA INFORMATICO O RED DE TELECOMUNICACION ART 269B LEY 1273 DE 2009, AGRAVADO POR REALIZARSE SOBRE REDES O SISTEMAS INFORMATICOS O DE COMUNICACIONES ESTATALES U OFICIALES O DEL SECTOR FINANCIERO, NACIONALES O EXTRANJEROS ART. 269H N1",1,3.76537101301,0.13220788538,1622.8529796
NO,Valle del Cauca,EL CERRITO,2020,2020,2020,USO DE SOFTWARE MALICIOSO ART 269E LEY 1273 DE 2009,1,12.6568228841,1.67948958582,20665.581324
NO,Nariño,SANTA BÁRBARA,2022,2022,2022,ACCESO ABUSIVO A UN SISTEMA INFORMATICO ART 269A LEY 1273 DE 2009,1,12.8395081019,2.54843109135,31497.0335099
NO,Antioquia,BARBOSA,2022,2022,2022,VIOLACION DE DATOS PERSONALES ART 269F LEY 1273 DE 2009,2,21.4927974328,5.13510342668,62807.0043767
NO,Huila,SUAZA,2021,2021,2021,TRANSFERENCIA NO CONSENTIDA DE ACTIVOS VALIENDOSE DE ALGUNA MANIPULACION INFORMATICA O ARTIFICIO SEMEJANTE ART. 269J LEY 1273 DE 2009,1,19.3941026673,4.50890774976,18141.6605485
NO,Magdalena,PLATO,2023,2023,2023,HURTO POR MEDIOS INFORMATICOS Y SEMEJANTES ART. 269I LEY 1273 DE 2009,1,10.8137685322,1.90926645339,23135.9407566
NO,Sucre,SAN MARCOS,2023,2023,2023,ACCESO ABUSIVO A UN SISTEMA INFORMATICO ART 269A LEY 1273 DE 2009,1,8.55910984351,0.87080658833,10591.8002183
NO,Risaralda,MARSELLA,2023,2024,2024,SUPLANTACION DE SITIOS WEB PARA CAPTURAR DATOS PERSONALES ART 269G LEY 1273 DE 2009,1,4.85153003237,0.28978864568,3556.75006367
NO,Boyaca,CAMPOHERMOSO,2022,2022,2022,HURTO POR MEDIOS INFORMATICOS Y SEMEJANTES ART. 269I LEY 1273 DE 2009,1,15.906766577,1.88838670901,23137.9976372
NO,Tolima,PLANADAS,2023,2023,2023,SUPLANTACION DE SITIOS WEB PARA CAPTURAR DATOS PERSONALES ART 269G LEY 1273 DE 2009,1,9.55010974311,1.96502937926,24139.432402
NO,Antioquia,ITAGUI,2020,2020,2020,SUPLANTACION DE SITIOS WEB PARA CAPTURAR DATOS PERSONALES ART 269G LEY 1273 DE 2009,1,21.4927974328,5.13510342668,62807.0043767
NO,Bolívar,CARTAGENA,2021,2021,2021,HURTO POR MEDIOS INFORMATICOS Y SEMEJANTES ART. 269I LEY 1273 DE 2009,1,16.2734304452,2.19566893448,26720.3286039
NO,Cesar,VALLEDUPAR,2020,2021,2021,HURTO POR MEDIOS INFORMATICOS Y SEMEJANTES ART. 269I LEY 1273 DE 2009,2,12.5722523685,1.85820475345,22565.3114034
NO,Cundinamarca,SIMIJACA,2022,2022,2022,"INTERCEPTACION DE DATOS INFORMATICOS, ART 269C LEY 1273 DE 2009",1,13.1242523552,1.82362856343,22370.4571891
NO,Boyaca,TIBANÁ,2021,2021,2021,HURTO POR MEDIOS INFORMATICOS Y SEMEJANTES ART. 269I LEY 1273 DE 2009,2,15.906766577,1.88838670901,23137.9976372
NO,Santander,FLORIDABLANCA,2021,2021,2021,HURTO POR MEDIOS INFORMATICOS Y SEMEJANTES ART. 269I LEY 1273 DE 2009,1,11.8780221134,2.49910965538,30561.565448
NO,Tolima,FLANDES,2022,2023,2023,HURTO POR MEDIOS INFORMATICOS Y SEMEJANTES ART. 269I LEY 1273 DE 2009,1,9.55010974311,1.96502937926,24139.432402
NO,Valle del Cauca,CALI,2020,2020,2020,USO DE SOFTWARE MALICIOSO ART 269E LEY 1273 DE 2009,1,12.6568228841,1.67948958582,20665.581324
NO,Córdoba,SAN PELAYO,2020,2021,2021,ACCESO ABUSIVO A UN SISTEMA INFORMATICO ART 269A LEY 1273 DE 2009,1,9.71124758822,2.05751146679,25086.2825214
NO,Sucre,COROZAL,2022,2022,2022,OBSTACULIZACION ILEGITIMA DEL SISTEMA INFORMATICO O RED DE TELECOMUNICACION ART 269B LEY 1273 DE 2009,1,8.55910984351,0.87080658833,10591.8002183
NO,Nariño,EL TAMBO,2022,2022,2022,ACCESO ABUSIVO A UN SISTEMA INFORMATICO ART 269A LEY 1273 DE 2009,2,12.8395081019,2.54843109135,31497.0335099
NO,Córdoba,VALENCIA,2021,2021,2021,ACCESO ABUSIVO A UN SISTEMA INFORMATICO ART 269A LEY 1273 DE 2009,1,9.71124758822,2.05751146679,25086.2825214
NO,Córdoba,TIERRALTA,2021,2021,2021,ACCESO ABUSIVO A UN SISTEMA INFORMATICO ART 269A LEY 1273 DE 2009,1,9.71124758822,2.05751146679,25086.2825214
NO,Caldas,SAMANÁ,2022,2023,2023,SUPLANTACION DE SITIOS WEB PARA CAPTURAR DATOS PERSONALES ART 269G LEY 1273 DE 2009,1,6.66450211841,0.60549767869,7425.22016079
NO,Córdoba,CERETÉ,2022,2022,2022,TRANSFERENCIA NO CONSENTIDA DE ACTIVOS VALIENDOSE DE ALGUNA MANIPULACION INFORMATICA O ARTIFICIO SEMEJANTE ART. 269J LEY 1273 DE 2009,1,9.71124758822,2.05751146679,25086.2825214
NO,Valle del Cauca,FLORIDA,2020,2020,2020,TRANSFERENCIA NO CONSENTIDA DE ACTIVOS VALIENDOSE DE ALGUNA MANIPULACION INFORMATICA O ARTIFICIO SEMEJANTE ART. 269J LEY 1273 DE 2009,1,12.6568228841,1.67948958582,20665.581324
NO,Norte de Santander,VILLA DEL ROSARIO,2022,2023,2023,VIOLACION DE DATOS PERSONALES ART 269F LEY 1273 DE 2009,2,10.7038112357,1.79232544093,21856.7542768
NO,Norte de Santander,CÚCUTA,2022,2024,2024,TRANSFERENCIA NO CONSENTIDA DE ACTIVOS VALIENDOSE DE ALGUNA MANIPULACION INFORMATICA O ARTIFICIO SEMEJANTE ART. 269J LEY 1273 DE 2009,1,10.7038112357,1.79232544093,21856.7542768
NO,"BOGOTÁ, D. C.","BOGOTÁ, D.C.",2022,2023,2023,OBSTACULIZACION ILEGITIMA DEL SISTEMA INFORMATICO O RED DE TELECOMUNICACION ART 269B LEY 1273 DE 2009,1,3.76537101301,0.13220788538,1622.8529796
NO,Antioquia,VALPARAÍSO,2020,2020,2020,HURTO POR MEDIOS INFORMATICOS Y SEMEJANTES ART. 269I LEY 1273 DE 2009,1,21.4927974328,5.13510342668,62807.0043767
NO,Cundinamarca,LA MESA,2023,2023,2023,VIOLACION DE DATOS PERSONALES ART 269F LEY 1273 DE 2009,1,13.1242523552,1.82362856343,22370.4571891
NO,Cundinamarca,PAIME,2021,2021,2021,HURTO POR MEDIOS INFORMATICOS Y SEMEJANTES ART. 269I LEY 1273 DE 2009,1,13.1242523552,1.82362856343,22370.4571891
NO,Valle del Cauca,ZARZAL,2021,2021,2021,TRANSFERENCIA NO CONSENTIDA DE ACTIVOS VALIENDOSE DE ALGUNA MANIPULACION INFORMATICA O ARTIFICIO SEMEJANTE ART. 269J LEY 1273 DE 2009,1,12.6568228841,1.67948958582,20665.581324
NO,Huila,SANTA MARÍA,2023,2023,2023,TRANSFERENCIA NO CONSENTIDA DE ACTIVOS VALIENDOSE DE ALGUNA MANIPULACION INFORMATICA O ARTIFICIO SEMEJANTE ART. 269J LEY 1273 DE 2009,1,19.3941026673,4.50890774976,18141.6605485
NO,Huila,SAN AGUSTÍN,2022,2022,2022,ACCESO ABUSIVO A UN SISTEMA INFORMATICO ART 269A LEY 1273 DE 2009,1,19.3941026673,4.50890774976,18141.6605485
NO,Vichada,PUERTO CARREÑO,2020,2020,2020,HURTO POR MEDIOS INFORMATICOS Y SEMEJANTES ART. 269I LEY 1273 DE 2009,1,17.2926130132,8.10068049164,100063.370595
NO,Cundinamarca,FUSAGASUGÁ,2021,2021,2021,OBSTACULIZACION ILEGITIMA DEL SISTEMA INFORMATICO O RED DE TELECOMUNICACION ART 269B LEY 1273 DE 2009,1,13.1242523552,1.82362856343,22370.4571891
NO,Huila,GARZÓN,2022,2023,2023,HURTO POR MEDIOS INFORMATICOS Y SEMEJANTES ART. 269I LEY 1273 DE 2009,1,19.3941026673,4.50890774976,18141.6605485
NO,Magdalena,SANTA MARTA,2021,2022,2022,OBSTACULIZACION ILEGITIMA DEL SISTEMA INFORMATICO O RED DE TELECOMUNICACION ART 269B LEY 1273 DE 2009,3,10.8137685322,1.90926645339,23135.9407566
NO,Chocó,TADÓ,2022,2023,2023,VIOLACION DE DATOS PERSONALES ART 269F LEY 1273 DE 2009,1,20.6314565958,3.93987440169,48354.8256209
NO,Boyaca,SANTA MARÍA,2020,2020,2020,TRANSFERENCIA NO CONSENTIDA DE ACTIVOS VALIENDOSE DE ALGUNA MANIPULACION INFORMATICA O ARTIFICIO SEMEJANTE ART. 269J LEY 1273 DE 2009,1,15.906766577,1.88838670901,23137.9976372
NO,Cundinamarca,BITUIMA,2023,2023,2023,DAÑO INFORMATICO ART 269D LEY 1273 DE 2009,1,13.1242523552,1.82362856343,22370.4571891
SI,Bolívar,BARRANCO DE LOBA,2022,2022,2022,HURTO POR MEDIOS INFORMATICOS Y SEMEJANTES ART. 269I LEY 1273 DE 2009,1,16.2734304452,2.19566893448,26720.3286039
NO,Risaralda,SANTA ROSA DE CABAL,2023,2023,2023,SUPLANTACION DE SITIOS WEB PARA CAPTURAR DATOS PERSONALES ART 269G LEY 1273 DE 2009,1,4.85153003237,0.28978864568,3556.75006367
NO,Cundinamarca,SOACHA,2022,2024,2024,ACCESO ABUSIVO A UN SISTEMA INFORMATICO ART 269A LEY 1273 DE 2009,1,13.1242523552,1.82362856343,22370.4571891
NO,Nariño,LINARES,2021,2021,2021,VIOLACION DE DATOS PERSONALES ART 269F LEY 1273 DE 2009,1,12.8395081019,2.54843109135,31497.0335099
NO,Cundinamarca,CAJICÁ,2020,2020,2020,DAÑO INFORMATICO ART 269D LEY 1273 DE 2009,1,13.1242523552,1.82362856343,22370.4571891
NO,Chocó,EL CARMEN DE ATRATO,2022,2022,2022,INTERCEPTACION DE DATOS INFORMATICOS ART 269C LEY 1273 DE 2009 AGRAVADO POR APROVECHARSE DE LA CONFIANZA DEPOSITADA POR EL POSEEDOR DE LA INFORMACION O POR QUIEN TUVIERE UN VINCULO CONTRACTUAL CON ESTE. ART. 269H N3,1,20.6314565958,3.93987440169,48354.8256209
NO,Antioquia,SAN ROQUE,2023,2024,2024,ACCESO ABUSIVO A UN SISTEMA INFORMATICO ART 269A LEY 1273 DE 2009,1,21.4927974328,5.13510342668,62807.0043767
NO,Antioquia,ITAGUI,2023,2023,2023,HURTO POR MEDIOS INFORMATICOS Y SEMEJANTES ART. 269I LEY 1273 DE 2009,86,21.4927974328,5.13510342668,62807.0043767
NO,Caldas,MANIZALES,2022,2023,2023,HURTO POR MEDIOS INFORMATICOS Y SEMEJANTES ART. 269I LEY 1273 DE 2009,13,6.66450211841,0.60549767869,7425.22016079
NO,"BOGOTÁ, D. C.","BOGOTÁ, D.C.",2023,2024,2024,HURTO POR MEDIOS INFORMATICOS Y SEMEJANTES ART. 269I LEY 1273 DE 2009,80,3.76537101301,0.13220788538,1622.8529796
NO,Cesar,VALLEDUPAR,2023,2023,2023,TRANSFERENCIA NO CONSENTIDA DE ACTIVOS VALIENDOSE DE ALGUNA MANIPULACION INFORMATICA O ARTIFICIO SEMEJANTE ART. 269J LEY 1273 DE 2009,31,12.5722523685,1.85820475345,22565.3114034
NO,Arauca,TAME,2023,2023,2023,VIOLACION DE DATOS PERSONALES ART 269F LEY 1273 DE 2009,15,9.12458555186,1.94415690404,23851.2570586
NO,Córdoba,MONTERÍA,2020,2020,2020,ACCESO ABUSIVO A UN SISTEMA INFORMATICO ART 269A LEY 1273 DE 2009,9,9.71124758822,2.05751146679,25086.2825214
NO,Tolima,IBAGUÉ,2020,2021,2021,TRANSFERENCIA NO CONSENTIDA DE ACTIVOS VALIENDOSE DE ALGUNA MANIPULACION INFORMATICA O ARTIFICIO SEMEJANTE ART. 269J LEY 1273 DE 2009,2,9.55010974311,1.96502937926,24139.432402
NO,Atlántico,MALAMBO,2022,2022,2022,"INTERCEPTACION DE DATOS INFORMATICOS, ART 269C LEY 1273 DE 2009",1,2.57160117315,0.27382342738,3314.45839315
NO,Córdoba,MONTERÍA,2022,2022,2022,"INTERCEPTACION DE DATOS INFORMATICOS, ART 269C LEY 1273 DE 2009",4,9.71124758822,2.05751146679,25086.2825214
NO,Valle del Cauca,ZARZAL,2020,2020,2020,HURTO POR MEDIOS INFORMATICOS Y SEMEJANTES ART. 269I LEY 1273 DE 2009,1,12.6568228841,1.67948958582,20665.581324
NO,Cundinamarca,BOJACÁ,2023,2024,2024,HURTO POR MEDIOS INFORMATICOS Y SEMEJANTES ART. 269I LEY 1273 DE 2009,1,13.1242523552,1.82362856343,22370.4571891
NO,Meta,VILLAVICENCIO,2020,2020,2020,VIOLACION DE DATOS PERSONALES ART 269F LEY 1273 DE 2009,14,18.1945932784,6.73617147417,82830.3839042
NO,Santander,SANTA BÁRBARA,2021,2021,2021,VIOLACION DE DATOS PERSONALES ART 269F LEY 1273 DE 2009,1,11.8780221134,2.49910965538,30561.565448
NO,Cundinamarca,ZIPAQUIRÁ,2021,2022,2022,TRANSFERENCIA NO CONSENTIDA DE ACTIVOS VALIENDOSE DE ALGUNA MANIPULACION INFORMATICA O ARTIFICIO SEMEJANTE ART. 269J LEY 1273 DE 2009,1,13.1242523552,1.82362856343,22370.4571891
NO,Córdoba,LORICA,2023,2023,2023,HURTO POR MEDIOS INFORMATICOS Y SEMEJANTES ART. 269I LEY 1273 DE 2009,16,9.71124758822,2.05751146679,25086.2825214
NO,Sucre,SAN MARCOS,2020,2020,2020,VIOLACION DE DATOS PERSONALES ART 269F LEY 1273 DE 2009,6,8.55910984351,0.87080658833,10591.8002183
NO,Tolima,IBAGUÉ,2022,2022,2022,SUPLANTACION DE SITIOS WEB PARA CAPTURAR DATOS PERSONALES ART 269G LEY 1273 DE 2009,10,9.55010974311,1.96502937926,24139.432402
NO,Atlántico,BARRANQUILLA,2021,2022,2022,ACCESO ABUSIVO A UN SISTEMA INFORMATICO ART 269A LEY 1273 DE 2009,9,2.57160117315,0.27382342738,3314.45839315
NO,Tolima,IBAGUÉ,2021,2021,2021,VIOLACION DE DATOS PERSONALES ART 269F LEY 1273 DE 2009,1,9.55010974311,1.96502937926,24139.432402
NO,Antioquia,MEDELLÍN,2022,2023,2023,TRANSFERENCIA NO CONSENTIDA DE ACTIVOS VALIENDOSE DE ALGUNA MANIPULACION INFORMATICA O ARTIFICIO SEMEJANTE ART. 269J LEY 1273 DE 2009,7,21.4927974328,5.13510342668,62807.0043767
NO,Norte de Santander,PAMPLONA,2020,2020,2020,TRANSFERENCIA NO CONSENTIDA DE ACTIVOS VALIENDOSE DE ALGUNA MANIPULACION INFORMATICA O ARTIFICIO SEMEJANTE ART. 269J LEY 1273 DE 2009,3,10.7038112357,1.79232544093,21856.7542768
NO,Atlántico,BARRANQUILLA,2022,2024,2023,VIOLACION DE DATOS PERSONALES ART 269F LEY 1273 DE 2009,1,2.57160117315,0.27382342738,3314.45839315
NO,Nariño,SAN PEDRO DE CARTAGO,2023,2023,2023,ACCESO ABUSIVO A UN SISTEMA INFORMATICO ART 269A LEY 1273 DE 2009,1,12.8395081019,2.54843109135,31497.0335099
NO,Valle del Cauca,RIOFRÍO,2021,2021,2021,VIOLACION DE DATOS PERSONALES ART 269F LEY 1273 DE 2009,1,12.6568228841,1.67948958582,20665.581324
NO,Caldas,MANIZALES,2021,2023,2023,HURTO POR MEDIOS INFORMATICOS Y SEMEJANTES ART. 269I LEY 1273 DE 2009,1,6.66450211841,0.60549767869,7425.22016079
NO,Santander,BARRANCABERMEJA,2022,2023,2023,ACCESO ABUSIVO A UN SISTEMA INFORMATICO ART 269A LEY 1273 DE 2009,2,11.8780221134,2.49910965538,30561.565448
NO,Norte de Santander,PUERTO SANTANDER,2022,2022,2022,VIOLACION DE DATOS PERSONALES ART 269F LEY 1273 DE 2009,2,10.7038112357,1.79232544093,21856.7542768
NO,Cauca,SANTANDER DE QUILICHAO,2021,2021,2021,HURTO POR MEDIOS INFORMATICOS Y SEMEJANTES ART. 269I LEY 1273 DE 2009,10,13.9531135167,2.5344153441,31242.8671159
NO,Casanare,YOPAL,2022,2022,2022,VIOLACION DE DATOS PERSONALES ART 269F LEY 1273 DE 2009,28,12.1327629426,3.6150628285,44394.2358513
NO,Antioquia,RETIRO,2021,2021,2021,SUPLANTACION DE SITIOS WEB PARA CAPTURAR DATOS PERSONALES ART 269G LEY 1273 DE 2009,5,21.4927974328,5.13510342668,62807.0043767
NO,Casanare,YOPAL,2023,2023,2023,DAÑO INFORMATICO ART 269D LEY 1273 DE 2009,1,12.1327629426,3.6150628285,44394.2358513
NO,Boyaca,SOATÁ,2020,2022,2022,HURTO POR MEDIOS INFORMATICOS Y SEMEJANTES ART. 269I LEY 1273 DE 2009,1,15.906766577,1.88838670901,23137.9976372
NO,Tolima,IBAGUÉ,2021,2021,2021,"VIOLACION DE DATOS PERSONALES ART 269F LEY 1273 DE 2009, AGRAVADO POR APROVECHARSE DE LA CONFIANZA DEPOSITADA POR EL POSEEDOR DE LA INFORMACION O POR QUIEN TUVIERE UN VINCULO CONTRACTUAL CON ESTE. ART. 269H N3",1,9.55010974311,1.96502937926,24139.432402
NO,Santander,SAN VICENTE DE CHUCURÍ,2020,2020,2020,HURTO POR MEDIOS INFORMATICOS Y SEMEJANTES ART. 269I LEY 1273 DE 2009,2,11.8780221134,2.49910965538,30561.565448
NO,Norte de Santander,CÚCUTA,2023,2023,2023,"ACCESO ABUSIVO A UN SISTEMA INFORMATICO ART 269A LEY 1273 DE 2009, AGRAVADO POR OBTENER PROVECHO PARA SI O PARA UN TERCERO. ART. 269H N5",1,10.7038112357,1.79232544093,21856.7542768
NO,Magdalena,PUEBLOVIEJO,2023,2023,2023,HURTO POR MEDIOS INFORMATICOS Y SEMEJANTES ART. 269I LEY 1273 DE 2009,1,10.8137685322,1.90926645339,23135.9407566
NO,Antioquia,JERICÓ,2022,2022,2022,HURTO POR MEDIOS INFORMATICOS Y SEMEJANTES ART. 269I LEY 1273 DE 2009,2,21.4927974328,5.13510342668,62807.0043767
NO,Tolima,LÍBANO,2022,2022,2022,HURTO POR MEDIOS INFORMATICOS Y SEMEJANTES ART. 269I LEY 1273 DE 2009,5,9.55010974311,1.96502937926,24139.432402
NO,Antioquia,YONDÓ,2022,2022,2022,VIOLACION DE DATOS PERSONALES ART 269F LEY 1273 DE 2009,1,21.4927974328,5.13510342668,62807.0043767
NO,Córdoba,SAN CARLOS,2020,2020,2020,VIOLACION DE DATOS PERSONALES ART 269F LEY 1273 DE 2009,1,9.71124758822,2.05751146679,25086.2825214
NO,Sucre,SAMPUÉS,2022,2022,2022,ACCESO ABUSIVO A UN SISTEMA INFORMATICO ART 269A LEY 1273 DE 2009,4,8.55910984351,0.87080658833,10591.8002183
NO,Cesar,CHIRIGUANÁ,2022,2022,2022,HURTO POR MEDIOS INFORMATICOS Y SEMEJANTES ART. 269I LEY 1273 DE 2009,3,12.5722523685,1.85820475345,22565.3114034
SI,Caldas,MANIZALES,2023,2023,2023,HURTO POR MEDIOS INFORMATICOS Y SEMEJANTES ART. 269I LEY 1273 DE 2009,1,6.66450211841,0.60549767869,7425.22016079
NO,Caquetá,EL DONCELLO,2021,2021,2021,HURTO POR MEDIOS INFORMATICOS Y SEMEJANTES ART. 269I LEY 1273 DE 2009,2,21.2186395305,7.54024098645,92831.2825956
NO,Huila,NEIVA,2020,2023,2023,SUPLANTACION DE SITIOS WEB PARA CAPTURAR DATOS PERSONALES ART 269G LEY 1273 DE 2009,1,19.3941026673,4.50890774976,18141.6605485
NO,Norte de Santander,OCANA,2022,2023,2023,HURTO POR MEDIOS INFORMATICOS Y SEMEJANTES ART. 269I LEY 1273 DE 2009,1,10.7038112357,1.79232544093,21856.7542768
NO,Antioquia,YARUMAL,2021,2021,2021,VIOLACION DE DATOS PERSONALES ART 269F LEY 1273 DE 2009,1,21.4927974328,5.13510342668,62807.0043767
NO,Huila,NEIVA,2023,2023,2023,SUPLANTACION DE SITIOS WEB PARA CAPTURAR DATOS PERSONALES ART 269G LEY 1273 DE 2009,2,19.3941026673,4.50890774976,18141.6605485
NO,Bolívar,CÓRDOBA,2021,2021,2021,HURTO POR MEDIOS INFORMATICOS Y SEMEJANTES ART. 269I LEY 1273 DE 2009,1,16.2734304452,2.19566893448,26720.3286039
NO,Boyaca,PACHAVITA,2023,2023,2023,HURTO POR MEDIOS INFORMATICOS Y SEMEJANTES ART. 269I LEY 1273 DE 2009,1,15.906766577,1.88838670901,23137.9976372
NO,Norte de Santander,PAMPLONA,2020,2021,2021,HURTO POR MEDIOS INFORMATICOS Y SEMEJANTES ART. 269I LEY 1273 DE 2009,2,10.7038112357,1.79232544093,21856.7542768
NO,Meta,ACACÍAS,2023,2023,2023,HURTO POR MEDIOS INFORMATICOS Y SEMEJANTES ART. 269I LEY 1273 DE 2009,4,18.1945932784,6.73617147417,82830.3839042
NO,Huila,GARZÓN,2022,2023,2023,TRANSFERENCIA NO CONSENTIDA DE ACTIVOS VALIENDOSE DE ALGUNA MANIPULACION INFORMATICA O ARTIFICIO SEMEJANTE ART. 269J LEY 1273 DE 2009,1,19.3941026673,4.50890774976,18141.6605485
NO,Tolima,RONCESVALLES,2022,2022,2022,HURTO POR MEDIOS INFORMATICOS Y SEMEJANTES ART. 269I LEY 1273 DE 2009,1,9.55010974311,1.96502937926,24139.432402
NO,Sucre,SAN BENITO ABAD,2020,2020,2020,HURTO POR MEDIOS INFORMATICOS Y SEMEJANTES ART. 269I LEY 1273 DE 2009,1,8.55910984351,0.87080658833,10591.8002183
NO,"BOGOTÁ, D. C.","BOGOTÁ, D.C.",2021,2023,2023,"SUPLANTACION DE SITIOS WEB PARA CAPTURAR DATOS PERSONALES ART 269G LEY 1273 DE 2009, AGRAVADO POR OBTENER PROVECHO PARA SI O PARA UN TERCERO. ART. 269H N5",2,3.76537101301,0.13220788538,1622.8529796
NO,Norte de Santander,CÚCUTA,2022,2022,2022,"INTERCEPTACION DE DATOS INFORMATICOS, ART 269C LEY 1273 DE 2009",2,10.7038112357,1.79232544093,21856.7542768
SI,Antioquia,MEDELLÍN,2022,2022,2022,HURTO POR MEDIOS INFORMATICOS Y SEMEJANTES ART. 269I LEY 1273 DE 2009,2,21.4927974328,5.13510342668,62807.0043767
NO,Chocó,ISTMINA,2023,2023,2023,ACCESO ABUSIVO A UN SISTEMA INFORMATICO ART 269A LEY 1273 DE 2009,1,20.6314565958,3.93987440169,48354.8256209
NO,Cundinamarca,RICAURTE,2020,2020,2020,SUPLANTACION DE SITIOS WEB PARA CAPTURAR DATOS PERSONALES ART 269G LEY 1273 DE 2009,1,13.1242523552,1.82362856343,22370.4571891
NO,Cundinamarca,CHOCONTÁ,2021,2021,2021,ACCESO ABUSIVO A UN SISTEMA INFORMATICO ART 269A LEY 1273 DE 2009,1,13.1242523552,1.82362856343,22370.4571891
NO,Cesar,AGUACHICA,2023,2023,2023,VIOLACION DE DATOS PERSONALES ART 269F LEY 1273 DE 2009,1,12.5722523685,1.85820475345,22565.3114034
NO,Huila,AIPE,2021,2021,2021,HURTO POR MEDIOS INFORMATICOS Y SEMEJANTES ART. 269I LEY 1273 DE 2009,1,19.3941026673,4.50890774976,18141.6605485
NO,Cundinamarca,ARBELÁEZ,2020,2020,2020,HURTO POR MEDIOS INFORMATICOS Y SEMEJANTES ART. 269I LEY 1273 DE 2009,2,13.1242523552,1.82362856343,22370.4571891
NO,Tolima,LÍBANO,2022,2022,2022,ACCESO ABUSIVO A UN SISTEMA INFORMATICO ART 269A LEY 1273 DE 2009,3,9.55010974311,1.96502937926,24139.432402
NO,Antioquia,ENVIGADO,2020,2021,2021,SUPLANTACION DE SITIOS WEB PARA CAPTURAR DATOS PERSONALES ART 269G LEY 1273 DE 2009,1,21.4927974328,5.13510342668,62807.0043767
NO,Antioquia,NECOCLÍ,2021,2021,2021,VIOLACION DE DATOS PERSONALES ART 269F LEY 1273 DE 2009,1,21.4927974328,5.13510342668,62807.0043767
NO,"BOGOTÁ, D. C.","BOGOTÁ, D.C.",2023,2023,2023,ACCESO ABUSIVO A UN SISTEMA INFORMATICO ART 269A LEY 1273 DE 2009,2,3.76537101301,0.13220788538,1622.8529796
NO,Antioquia,TURBO,2022,2022,2022,TRANSFERENCIA NO CONSENTIDA DE ACTIVOS VALIENDOSE DE ALGUNA MANIPULACION INFORMATICA O ARTIFICIO SEMEJANTE ART. 269J LEY 1273 DE 2009,1,21.4927974328,5.13510342668,62807.0043767
NO,Risaralda,PEREIRA,2021,2023,2023,HURTO POR MEDIOS INFORMATICOS Y SEMEJANTES ART. 269I LEY 1273 DE 2009,1,4.85153003237,0.28978864568,3556.75006367
NO,Antioquia,MEDELLÍN,2023,2024,2024,OBSTACULIZACION ILEGITIMA DEL SISTEMA INFORMATICO O RED DE TELECOMUNICACION ART 269B LEY 1273 DE 2009,1,21.4927974328,5.13510342668,62807.0043767
NO,Casanare,PORE,2021,2021,2021,HURTO POR MEDIOS INFORMATICOS Y SEMEJANTES ART. 269I LEY 1273 DE 2009,1,12.1327629426,3.6150628285,44394.2358513
NO,Norte de Santander,PAMPLONA,2023,2024,2024,ACCESO ABUSIVO A UN SISTEMA INFORMATICO ART 269A LEY 1273 DE 2009,1,10.7038112357,1.79232544093,21856.7542768
NO,Cesar,LA PAZ,2022,2022,2022,HURTO POR MEDIOS INFORMATICOS Y SEMEJANTES ART. 269I LEY 1273 DE 2009,3,12.5722523685,1.85820475345,22565.3114034
NO,Cauca,EL TAMBO,2022,2022,2022,ACCESO ABUSIVO A UN SISTEMA INFORMATICO ART 269A LEY 1273 DE 2009,1,13.9531135167,2.5344153441,31242.8671159
NO,Cundinamarca,VILLA DE SAN DIEGO DE UBATE,2022,2023,2023,ACCESO ABUSIVO A UN SISTEMA INFORMATICO ART 269A LEY 1273 DE 2009,1,13.1242523552,1.82362856343,22370.4571891
